player_id,draft_round,draft_position,draft_year,position_cleaned,year,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_yards,kick_return_touchdowns,punt_return_yards,punt_return_touchdowns,total_passing_fantasy_points,total_rushing_fantasy_points,total_receiving_fantasy_points,total_other_fantasy_points,total_combined_fantasy_points
14638,8,202,1974,WR,1978,0,0,0,0,0,0,0,0,2,25,0,0,34,577,4,0,0,0,0,0,2.5,115.7,0,118.2
14638,8,202,1974,WR,1979,0,0,0,0,0,0,0,0,0,0,0,0,25,357,2,0,0,0,0,0,0,72.7,0,72.7
14638,8,202,1974,WR,1980,0,0,0,0,0,0,0,0,0,0,0,0,14,154,0,0,0,0,0,0,0,29.4,0,29.4
22661,3,87,2009,WR,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22661,3,87,2009,WR,2010,0,0,0,0,0,0,0,0,0,0,0,2,2,26,0,0,0,0,0,0,0,4.6,0,4.6
22661,3,87,2009,WR,2011,0,0,0,0,0,0,0,0,0,0,0,15,8,96,1,-1,0,0,0,0,0,23.6,0,23.6
22661,3,87,2009,WR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9348,6,171,2006,WR,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9348,6,171,2006,WR,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12992,9,211,1969,WR,1969,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,97,0,26,0,0,0,2,0,2
12992,9,211,1969,WR,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23980,4,113,2014,RB,2014,0,0,0,0,0,0,0,0,217,721,7,37,18,130,0,0,0,0,0,0,114.1,31,0,145.1
23980,4,113,2014,RB,2015,0,0,0,0,0,0,0,0,88,257,1,3,1,7,0,0,0,0,0,0,31.7,1.7,0,33.4
23980,4,113,2014,RB,2016,0,0,0,0,0,0,0,0,18,87,0,0,0,0,0,0,0,0,0,0,8.7,0,0,8.7
23980,4,113,2014,RB,2017,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2
17588,,,,TE,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
17588,,,,TE,2005,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0,0,0,0,0,0,0,3.5,0,3.5
15212,,,,WR,2017,0,0,0,0,0,0,0,0,0,0,0,2,1,11,0,0,0,164,1,0,0,2.1,6,8.1
10647,7,231,2015,RB,2015,0,0,0,0,0,0,0,0,15,51,0,0,0,0,0,0,0,0,0,0,5.1,0,0,5.1
14228,1,1,1961,RB,1961,0,1,0,3.046153846,0,0,0,0,60,226,3,0,20,122,0,603,0,146,0,0,40.6,32.2,0,72.8
14228,1,1,1961,RB,1962,0,1,0,0,0,1,0,0,167,740,2,0,36,603,6,301,0,52,0,-2,86,132.3,0,216.3
14228,1,1,1961,RB,1963,0,0,0,0,0,0,0,0,166,763,7,0,40,365,2,61,0,63,0,0,118.3,88.5,0,206.8
14228,1,1,1961,RB,1964,1,1,30,12.17692308,1,0,0,0,169,691,4,0,26,239,1,36,0,150,0,7.2,93.1,55.9,0,156.2
14228,1,1,1961,RB,1965,0,1,0,0,0,1,0,0,141,597,10,0,22,321,1,66,0,63,0,-2,119.7,60.1,0,177.8
14228,1,1,1961,RB,1966,0,0,0,0,0,0,0,0,58,235,2,0,7,39,1,0,0,9,0,0,35.5,16.9,0,52.4
14228,1,1,1961,RB,1967,2,3,65,24.35384615,1,0,0,0,65,226,0,0,13,70,0,0,0,0,0,8.6,22.6,20,0,51.2
14228,1,1,1961,RB,1968,0,2,0,7.2,0,0,0,0,108,395,3,0,15,144,0,0,0,0,0,0,57.5,29.4,0,86.9
14228,1,1,1961,RB,1969,0,0,0,0,0,0,0,0,34,137,1,0,11,185,1,0,0,0,0,0,19.7,35.5,0,55.2
14228,1,1,1961,RB,1970,0,0,0,0,0,0,0,0,44,123,0,0,12,127,1,0,0,0,0,0,12.3,30.7,0,43
14228,1,1,1961,RB,1971,0,0,0,0,0,0,0,0,31,85,0,0,13,117,0,0,0,0,0,0,8.5,24.7,0,33.2
7881,2,53,1985,RB,1985,0,0,0,0,0,0,0,0,45,262,2,0,5,52,0,6,0,0,0,0,38.2,10.2,0,48.4
7881,2,53,1985,RB,1986,0,0,0,0,0,0,0,0,53,228,1,0,16,137,0,73,0,0,0,0,28.8,29.7,0,58.5
7881,2,53,1985,RB,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19437,1,3,1989,RB,1989,0,0,0,0,0,0,0,0,280,1470,14,0,24,282,0,118,0,0,0,0,231,52.2,0,283.2
19437,1,3,1989,RB,1990,0,0,0,0,0,0,0,0,255,1304,13,0,36,480,3,0,0,0,0,0,208.4,102,0,310.4
19437,1,3,1989,RB,1991,0,0,0,0,0,0,0,0,365,1661,17,0,50,352,1,0,0,0,0,0,268.1,91.2,0,359.3
19437,1,3,1989,RB,1992,0,1,0,2.475,0,0,0,0,312,1352,9,40,29,225,1,0,0,0,0,0,189.2,57.5,0,246.7
19437,1,3,1989,RB,1993,0,0,0,0,0,0,0,0,270,1284,3,51,38,205,0,0,0,0,0,0,146.4,58.5,0,204.9
19437,1,3,1989,RB,1994,0,0,0,0,0,0,0,0,344,1882,7,70,47,287,1,0,0,0,0,0,230.2,81.7,0,311.9
19437,1,3,1989,RB,1995,1,2,11,8.947058824,0,0,0,0,324,1540,11,73,50,417,1,0,0,0,0,0.44,220,97.7,0,318.14
19437,1,3,1989,RB,1996,0,1,0,0,0,1,0,0,307,1553,11,32,24,147,0,0,0,0,0,-2,221.3,38.7,0,258
19437,1,3,1989,RB,1997,0,0,0,0,0,0,0,0,353,2118,11,57,38,348,3,0,0,0,0,0,277.8,90.8,0,368.6
19437,1,3,1989,RB,1998,0,0,0,0,0,0,0,0,343,1491,4,57,37,289,0,0,0,0,0,0,173.1,65.9,0,239
1007,4,101,1998,RB,1998,0,0,0,0,0,0,0,0,26,140,1,5,5,27,0,173,0,0,0,0,20,7.7,0,27.7
1007,4,101,1998,RB,1999,0,0,0,0,0,0,0,0,23,82,0,14,14,137,0,78,0,0,0,0,8.2,27.7,0,35.9
9864,6,184,2002,WR,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1383,1,12,2014,WR,2014,0,1,0,3.3,0,0,0,0,7,35,0,130,91,1305,12,0,0,171,0,0,3.5,293.5,0,297
1383,1,12,2014,WR,2015,0,0,0,0,0,0,0,0,1,3,0,158,96,1450,13,0,0,26,0,0,0.3,319,0,319.3
1383,1,12,2014,WR,2016,0,0,0,0,0,0,0,0,1,9,0,180,105,1395,10,48,0,66,0,0,0.9,304.5,0,305.4
1383,1,12,2014,WR,2017,0,0,0,0,0,0,0,0,1,8,0,41,25,302,3,20,0,0,0,0,0.8,73.2,0,74
9905,1,7,1997,WR,1997,0,0,0,0,0,0,0,0,0,0,0,5,2,42,0,0,0,0,0,0,0,6.2,0,6.2
9905,1,7,1997,WR,1998,0,0,0,0,0,0,0,0,1,4,0,104,51,715,2,0,0,0,0,0,0.4,134.5,0,134.9
9905,1,7,1997,WR,1999,0,0,0,0,0,0,0,0,3,16,0,121,72,996,3,0,0,0,0,0,1.6,189.6,0,191.2
9905,1,7,1997,WR,2000,0,0,0,0,0,0,0,0,4,18,0,133,71,1007,10,0,0,37,0,0,1.8,231.7,0,233.5
9905,1,7,1997,WR,2001,0,0,0,0,0,0,0,0,1,21,0,88,52,659,6,0,0,0,0,0,2.1,153.9,0,156
9905,1,7,1997,WR,2002,0,0,0,0,0,0,0,0,1,7,0,47,27,386,2,0,0,0,0,0,0.7,77.6,0,78.3
9905,1,7,1997,WR,2003,0,0,0,0,0,0,0,0,2,19,0,102,60,608,6,0,0,0,0,0,1.9,156.8,0,158.7
9905,1,7,1997,WR,2004,0,0,0,0,0,0,0,0,3,34,0,81,49,437,0,0,0,26,0,0,3.4,92.7,0,96.1
9905,1,7,1997,WR,2005,0,0,0,0,0,0,0,0,0,0,0,57,39,320,1,0,0,0,0,0,0,77,0,77
9905,1,7,1997,WR,2006,0,0,0,0,0,0,0,0,0,0,0,55,34,339,2,0,0,163,0,0,0,79.9,0,79.9
9905,1,7,1997,WR,2007,0,0,0,0,0,0,0,0,1,6,0,92,66,749,1,3,0,97,0,0,0.6,146.9,0,147.5
9905,1,7,1997,WR,2008,0,0,0,0,0,0,0,0,1,0,0,58,47,424,4,0,0,19,0,0,0,113.4,0,113.4
1308,,,,TE,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11580,1,22,2008,RB,2008,0,0,0,0,0,0,0,0,30,266,3,2,2,10,0,434,1,0,0,0,44.6,3,6,53.6
11580,1,22,2008,RB,2009,0,0,0,0,0,0,0,0,146,902,4,28,23,171,0,726,0,0,0,0,114.2,40.1,0,154.3
11580,1,22,2008,RB,2010,0,0,0,0,0,0,0,0,185,800,1,52,48,450,1,0,0,0,0,0,86,99,0,185
11580,1,22,2008,RB,2011,0,0,0,0,0,0,0,0,127,575,1,45,33,221,0,186,0,0,0,0,63.5,55.1,0,118.6
11580,1,22,2008,RB,2012,0,0,0,0,0,0,0,0,111,402,3,36,25,262,2,236,0,0,0,0,58.2,63.2,0,121.4
11580,1,22,2008,RB,2013,0,0,0,0,0,0,0,0,48,184,0,13,9,63,0,510,0,0,0,0,18.4,15.3,0,33.7
15372,2,38,2007,TE,2007,0,0,0,0,0,0,0,0,0,0,0,68,44,444,3,0,0,0,0,0,0,106.4,0,106.4
15372,2,38,2007,TE,2008,0,0,0,0,0,0,0,0,0,0,0,86,56,778,1,0,0,0,0,0,0,139.8,0,139.8
15372,2,38,2007,TE,2009,0,0,0,0,0,0,0,0,0,0,0,99,66,805,3,0,0,0,0,0,0,164.5,0,164.5
15372,2,38,2007,TE,2010,0,0,0,0,0,0,0,0,0,0,0,92,60,685,5,0,0,0,0,0,0,158.5,0,158.5
15372,2,38,2007,TE,2011,0,0,0,0,0,0,0,0,0,0,0,44,25,233,0,0,0,0,0,0,0,48.3,0,48.3
15372,2,38,2007,TE,2012,0,0,0,0,0,0,0,0,0,0,0,68,50,586,4,0,0,0,0,0,0,132.6,0,132.6
15372,2,38,2007,TE,2013,0,0,0,0,0,0,0,0,0,0,0,62,38,433,5,0,0,0,0,0,0,111.3,0,111.3
15372,2,38,2007,TE,2014,0,0,0,0,0,0,0,0,0,0,0,7,6,76,0,0,0,0,0,0,0,13.6,0,13.6
1544,2,61,2008,TE,2008,0,0,0,0,0,0,0,0,0,0,0,27,20,283,4,0,0,0,0,0,0,72.3,0,72.3
1544,2,61,2008,TE,2009,0,0,0,0,0,0,0,0,0,0,0,34,18,186,0,0,0,0,0,0,0,36.6,0,36.6
1544,2,61,2008,TE,2010,0,0,0,0,0,0,0,0,0,0,0,47,33,260,0,0,0,0,0,0,0,59,0,59
1544,2,61,2008,TE,2011,0,0,0,0,0,0,0,0,0,0,0,26,17,144,0,0,0,0,0,0,0,31.4,0,31.4
1544,2,61,2008,TE,2012,0,0,0,0,0,0,0,0,0,0,0,89,55,626,5,13,0,0,0,0,0,147.6,0,147.6
1544,2,61,2008,TE,2013,0,0,0,0,0,0,0,0,0,0,0,94,65,759,5,0,0,0,0,0,0,170.9,0,170.9
1544,2,61,2008,TE,2014,0,0,0,0,0,0,0,0,0,0,0,128,90,916,6,0,0,0,0,0,0,217.6,0,217.6
1544,2,61,2008,TE,2015,0,0,0,0,0,0,0,0,0,0,0,80,53,439,3,0,0,0,0,0,0,114.9,0,114.9
1544,2,61,2008,TE,2016,0,0,0,0,0,0,0,0,2,10,0,88,66,799,7,0,0,0,0,0,1,187.9,0,188.9
1544,2,61,2008,TE,2017,0,0,0,0,0,0,0,0,0,0,0,44,30,286,0,0,0,0,0,0,0,58.6,0,58.6
4502,1,13,1980,RB,1980,0,0,0,0,0,0,0,0,171,720,5,0,83,567,4,0,0,0,0,0,102,163.7,0,265.7
4502,1,13,1980,RB,1981,0,0,0,0,0,0,0,0,122,451,1,0,55,503,1,0,0,0,0,0,51.1,111.3,0,162.4
4502,1,13,1980,RB,1982,0,0,0,0,0,0,0,0,24,77,0,0,19,153,1,0,0,0,0,0,7.7,40.3,0,48
4502,1,13,1980,RB,1983,0,0,0,0,0,0,0,0,0,0,0,0,16,218,3,45,0,0,0,0,0,55.8,0,55.8
4502,1,13,1980,RB,1984,0,0,0,0,0,0,0,0,4,17,0,0,43,459,4,0,0,0,0,0,1.7,112.9,0,114.6
4502,1,13,1980,RB,1985,0,0,0,0,0,0,0,0,2,12,0,0,4,45,0,0,0,0,0,0,1.2,8.5,0,9.7
4502,1,13,1980,RB,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,6,189,2000,RB,2000,0,0,0,0,0,0,0,0,312,1527,15,34,25,179,0,0,0,0,0,0,242.7,42.9,0,285.6
473,6,189,2000,RB,2001,0,0,0,0,0,0,0,0,175,678,4,12,8,46,0,0,0,0,0,0,91.8,12.6,0,104.4
473,6,189,2000,RB,2002,0,0,0,0,0,0,0,0,84,386,2,24,18,167,2,39,0,0,0,0,50.6,46.7,0,97.3
473,6,189,2000,RB,2003,0,0,0,0,0,0,0,0,70,257,3,15,12,53,2,14,0,0,0,0,43.7,29.3,0,73
473,6,189,2000,RB,2005,0,0,0,0,0,0,0,0,267,1119,15,27,22,237,1,18,0,0,0,0,201.9,51.7,0,253.6
473,6,189,2000,RB,2006,0,0,0,0,0,0,0,0,43,201,1,16,10,60,0,0,0,0,0,0,26.1,16,0,42.1
473,6,189,2000,RB,2007,0,0,0,0,0,0,0,0,15,62,0,4,4,26,0,10,0,0,0,0,6.2,6.6,0,12.8
11024,6,176,1996,WR,1996,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,1.5,0,1.5
11024,6,176,1996,WR,1997,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0,1.9,0,1.9
11024,6,176,1996,WR,1998,0,0,0,0,0,0,0,0,2,9,0,9,2,53,0,0,0,0,0,0,0.9,7.3,0,8.2
11024,6,176,1996,WR,1999,0,0,0,0,0,0,0,0,0,0,0,28,10,180,2,0,0,0,0,0,0,40,0,40
9184,,,,RB,2004,0,0,0,0,0,0,0,0,15,53,0,0,0,0,0,0,0,0,0,0,5.3,0,0,5.3
13137,,,,RB,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13137,,,,RB,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6581,8,204,1991,TE,1993,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,1.7,0,1.7
6581,8,204,1991,TE,1994,0,0,0,0,0,0,0,0,0,0,0,26,13,127,2,6,0,0,0,0,0,37.7,0,37.7
6581,8,204,1991,TE,1995,0,0,0,0,0,0,0,0,0,0,0,15,12,124,1,0,0,0,0,0,0,30.4,0,30.4
7126,,,,RB,1960,0,1,0,3.96,0,0,0,0,40,189,2,0,1,5,0,422,0,6,0,0,30.9,1.5,0,32.4
23464,,,,WR,1983,0,0,0,0,0,0,0,0,1,28,0,0,19,379,3,58,0,1,0,0,2.8,74.9,0,77.7
23464,,,,WR,1984,0,0,0,0,0,0,0,0,0,0,0,0,8,115,2,0,0,7,0,0,0,31.5,0,31.5
23464,,,,WR,1985,0,0,0,0,0,0,0,0,1,18,0,0,17,461,3,17,0,218,0,0,1.8,81.1,0,82.9
23464,,,,WR,1986,0,0,0,0,0,0,0,0,0,0,0,0,11,145,0,0,0,0,0,0,0,25.5,0,25.5
23464,,,,WR,1987,0,0,0,0,0,0,0,0,0,0,0,0,13,177,2,0,0,0,0,0,0,42.7,0,42.7
23464,,,,WR,1988,0,0,0,0,0,0,0,0,0,0,0,0,31,463,1,0,0,10,0,0,0,83.3,0,83.3
23464,,,,WR,1989,0,0,0,0,0,0,0,0,0,0,0,0,23,254,0,0,0,0,0,0,0,48.4,0,48.4
23464,,,,WR,1990,0,0,0,0,0,0,0,0,0,0,0,0,33,390,1,0,0,0,0,0,0,78,0,78
23464,,,,WR,1991,0,0,0,0,0,0,0,0,0,0,0,0,12,150,0,0,0,0,0,0,0,27,0,27
11675,,,,WR,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19084,10,279,1992,WR,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24553,,,,RB,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
18503,2,23,1953,RB,1953,0,0,0,0,0,0,0,0,78,330,3,0,10,127,0,21,0,32,0,0,51,22.7,0,73.7
18503,2,23,1953,RB,1954,0,0,0,0,0,0,0,0,70,196,2,0,10,76,0,85,0,42,0,0,31.6,17.6,0,49.2
18503,2,23,1953,RB,1957,0,0,0,0,0,0,0,0,29,57,1,0,1,12,0,58,0,1,0,0,11.7,2.2,0,13.9
18503,2,23,1953,RB,1958,0,0,0,0,0,0,0,0,10,29,1,0,1,1,0,0,0,0,0,0,8.9,1.1,0,10
18503,2,23,1953,RB,1960,0,0,0,0,0,0,0,0,1,6,0,0,3,43,0,0,0,24,0,0,0.6,7.3,0,7.9
17668,4,32,1965,WR,1965,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,100,0,4,0,0,0,2.1,0,2.1
17668,4,32,1965,WR,1966,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,38,0,0,0,0,0,2.1,0,2.1
17668,4,32,1965,WR,1967,0,0,0,0,0,0,0,0,3,19,1,0,4,131,1,9,0,0,0,0,7.9,23.1,0,31
17668,4,32,1965,WR,1968,0,0,0,0,0,0,0,0,11,107,0,0,35,711,6,0,0,0,0,0,10.7,142.1,0,152.8
17668,4,32,1965,WR,1969,0,0,0,0,0,0,0,0,8,65,0,0,36,538,2,0,0,0,0,0,6.5,101.8,0,108.3
17668,4,32,1965,WR,1970,0,0,0,0,0,0,0,0,5,84,0,0,11,172,2,0,0,0,0,0,8.4,40.2,0,48.6
17668,4,32,1965,WR,1971,0,0,0,0,0,0,0,0,0,0,0,0,27,487,4,238,0,0,0,0,0,99.7,0,99.7
17668,4,32,1965,WR,1972,0,0,0,0,0,0,0,0,3,29,0,0,36,620,8,0,0,0,0,0,2.9,146,0,148.9
17668,4,32,1965,WR,1973,0,0,0,0,0,0,0,0,0,0,0,0,31,317,4,0,0,0,0,0,0,86.7,0,86.7
17668,4,32,1965,WR,1974,0,0,0,0,0,0,0,0,1,-10,0,0,4,28,0,0,0,0,0,0,-1,6.8,0,5.8
6653,,,,WR,1990,0,0,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0,0,0,0,11.7,0,11.7
19618,3,90,2004,QB,2004,33,70,330,29.67142857,1,4,4,14,8,26,0,0,0,0,0,0,0,0,0,7.2,2.6,0,0,9.8
19618,3,90,2004,QB,2005,33,64,495,25.78125,4,0,5,27,9,76,0,0,0,0,0,0,0,0,0,38.8,7.6,0,0,46.4
19618,3,90,2004,QB,2006,18,27,208,10.75,1,2,2,8,7,21,0,0,0,0,0,0,0,0,0,8.32,2.1,0,0,10.42
19618,3,90,2004,QB,2007,192,289,2241,83.27272727,9,9,16,126,17,52,0,0,0,0,0,0,0,0,0,109.64,5.2,0,0,114.84
19618,3,90,2004,QB,2008,251,380,3043,91.98181818,15,10,23,149,31,68,2,0,0,0,0,0,0,0,0,168.72,18.8,0,0,187.52
19618,3,90,2004,QB,2009,396,583,4770,97.9625,29,15,25,149,48,57,0,0,0,0,0,0,0,0,0,309.8,5.7,0,0,315.5
19618,3,90,2004,QB,2010,365,574,4370,92.66875,24,12,32,226,22,28,0,0,0,0,0,0,0,0,0,262.8,2.8,0,0,265.6
19618,3,90,2004,QB,2011,178,292,2479,100.48,15,6,16,98,15,9,2,0,0,0,0,0,0,0,0,161.16,12.9,0,0,174.06
19618,3,90,2004,QB,2012,413,633,4613,89.2,24,14,28,225,26,-7,0,1,1,-6,0,0,0,0,0,272.52,-0.7,0.4,0,272.22
19618,3,90,2004,QB,2013,219,358,2310,72.46,10,14,21,162,5,24,0,0,0,0,0,0,0,0,0,103.4,2.4,0,0,105.8
19618,3,90,2004,QB,2014,5,10,57,3.2,0,2,3,24,0,0,0,0,0,0,0,0,0,0,0,-4.72,0,0,0,-4.72
19618,3,90,2004,QB,2015,52,80,540,75.85,3,4,3,27,4,10,0,0,0,0,0,0,0,0,0,28.6,1,0,0,29.6
19618,3,90,2004,QB,2016,1,3,16,31.66,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0.64,-0.2,0,0,0.44
3850,4,97,1978,WR,1978,0,0,0,0,0,0,0,0,0,0,0,0,4,50,1,77,0,0,0,0,0,15,0,15
3850,4,97,1978,WR,1979,0,0,0,0,0,0,0,0,0,0,0,0,8,93,0,0,0,0,0,0,0,17.3,0,17.3
9998,3,59,1990,QB,1990,85,156,968,72.15714286,4,5,20,147,12,79,0,0,0,0,0,0,0,0,0,32.72,7.9,0,0,40.62
9998,3,59,1990,QB,1991,36,68,345,10.08125,1,4,9,57,4,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,2.8
9998,3,59,1990,QB,1992,50,91,496,20.63333333,2,2,12,96,5,11,0,1,1,-6,0,0,0,0,0,15.84,1.1,0.4,0,17.34
9998,3,59,1990,QB,1995,3,5,14,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0.56
11089,11,313,1976,RB,1976,0,0,0,0,0,0,0,0,10,22,0,0,1,10,0,417,0,20,0,0,2.2,2,0,4.2
11089,11,313,1976,RB,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,71,0,0,0,0,0,0
3218,,,,TE,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,,,,WR,1987,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,4.1,0,4.1
11264,4,134,2009,RB,2009,0,0,0,0,0,0,0,0,13,43,0,0,0,0,0,15,0,0,0,0,4.3,0,0,4.3
11264,4,134,2009,RB,2010,0,0,0,0,0,0,0,0,11,40,0,5,3,6,0,0,0,0,0,0,4,3.6,0,7.6
6605,,,,WR,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14483,5,154,2001,WR,2002,0,0,0,0,0,0,0,0,1,9,0,41,21,256,2,0,0,0,0,0,0.9,58.6,0,59.5
14483,5,154,2001,WR,2003,0,0,0,0,0,0,0,0,0,0,0,55,27,360,6,0,0,0,0,0,0,99,0,99
14483,5,154,2001,WR,2004,0,0,0,0,0,0,0,0,0,0,0,9,5,71,0,0,0,0,0,0,0,12.1,0,12.1
14483,5,154,2001,WR,2005,0,0,0,0,0,0,0,0,0,0,0,9,5,87,0,0,0,0,0,0,0,13.7,0,13.7
14738,18,248,1961,WR,1962,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,5.4,0,5.4
14738,18,248,1961,WR,1963,0,0,0,0,0,0,0,0,0,0,0,0,11,126,1,0,0,0,0,0,0,29.6,0,29.6
14738,18,248,1961,WR,1964,0,0,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0,0,0,0,11.7,0,11.7
14738,18,248,1961,WR,1965,0,0,0,0,0,0,0,0,0,0,0,0,8,106,1,0,0,0,0,0,0,24.6,0,24.6
14738,18,248,1961,WR,1966,0,0,0,0,0,0,0,0,0,0,0,0,13,219,1,0,0,0,0,0,0,40.9,0,40.9
14738,18,248,1961,WR,1968,0,0,0,0,0,0,0,0,0,0,0,0,5,140,1,0,0,0,0,0,0,25,0,25
24148,7,230,2013,RB,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
24148,7,230,2013,RB,2014,0,0,0,0,0,0,0,0,63,269,0,9,5,11,0,0,0,0,0,0,26.9,6.1,0,33
24148,7,230,2013,RB,2015,0,0,0,0,0,0,0,0,27,142,1,2,2,16,0,126,0,0,0,0,20.2,3.6,0,23.8
24148,7,230,2013,RB,2016,0,0,0,0,0,0,0,0,18,157,2,2,1,6,0,0,0,0,0,0,27.7,1.6,0,29.3
24148,7,230,2013,RB,2017,0,0,0,0,0,0,0,0,28,69,1,9,6,58,0,326,0,137,0,0,12.9,11.8,0,24.7
21365,12,120,1949,RB,1950,0,0,0,0,0,0,0,0,14,113,1,0,9,283,4,0,0,0,0,0,17.3,61.3,0,78.6
21365,12,120,1949,RB,1951,0,0,0,0,0,0,0,0,26,92,1,0,17,308,1,0,0,0,0,0,15.2,53.8,0,69
21365,12,120,1949,RB,1952,0,0,0,0,0,0,0,0,34,168,2,0,7,240,2,0,0,0,0,0,28.8,43,0,71.8
21365,12,120,1949,RB,1953,0,0,0,0,0,0,0,0,72,169,2,0,34,376,4,0,0,0,0,0,28.9,95.6,0,124.5
21365,12,120,1949,RB,1954,0,0,0,0,0,0,0,0,79,306,3,0,35,395,3,0,0,0,0,0,48.6,92.5,0,141.1
5829,1,29,2015,WR,2015,0,0,0,0,0,0,0,0,3,17,0,39,18,225,1,12,0,1,0,0,1.7,46.5,0,48.2
5829,1,29,2015,WR,2016,0,0,0,0,0,0,0,0,2,10,0,59,33,528,2,0,0,0,0,0,1,97.8,0,98.8
5829,1,29,2015,WR,2017,0,0,0,0,0,0,0,0,1,7,0,11,7,140,0,0,0,0,0,0,0.7,21,0,21.7
11146,,,,WR,1981,0,0,0,0,0,0,0,0,0,0,0,0,8,131,1,81,0,177,0,0,0,27.1,0,27.1
11146,,,,WR,1982,0,0,0,0,0,0,0,0,1,-1,0,0,15,234,1,57,0,210,0,0,-0.1,44.4,0,44.3
11146,,,,WR,1983,0,0,0,0,0,0,0,0,2,12,0,0,45,654,5,0,0,374,1,0,1.2,140.4,6,147.6
11146,,,,WR,1984,0,0,0,0,0,0,0,0,0,0,0,0,17,207,1,0,0,140,1,0,0,43.7,6,49.7
7450,1,21,2016,WR,2016,0,0,0,0,0,0,0,0,1,-3,0,103,54,688,2,43,0,199,1,0,-0.3,134.8,6,140.5
7450,1,21,2016,WR,2017,0,0,0,0,0,0,0,0,2,9,0,33,17,326,7,0,0,119,0,0,0.9,91.6,0,92.5
14834,5,120,1975,WR,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14834,5,120,1975,WR,1977,1,1,4,5.95,0,0,0,0,1,4,0,0,17,258,3,0,0,0,0,0.16,0.4,60.8,0,61.36
14834,5,120,1975,WR,1978,0,0,0,0,0,0,0,0,0,0,0,0,15,189,0,0,0,0,0,0,0,33.9,0,33.9
14834,5,120,1975,WR,1979,0,0,0,0,0,0,0,0,1,18,0,0,1,24,0,0,0,0,0,0,1.8,3.4,0,5.2
14834,5,120,1975,WR,1980,0,0,0,0,0,0,0,0,1,0,0,0,18,269,2,0,0,0,0,0,0,56.9,0,56.9
14834,5,120,1975,WR,1981,0,0,0,0,0,0,0,0,1,-27,0,0,6,68,0,0,0,0,0,0,-2.7,12.8,0,10.1
