,player_id,year,player_age,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_yards,kick_return_touchdowns,punt_return_yards,punt_return_touchdowns,total_passing_fantasy_points,total_rushing_fantasy_points,total_receiving_fantasy_points,total_other_fantasy_points,total_combined_fantasy_points
689,648,2007,9051.5,0,0,0,0.0,0,0,0,0,26,78,0,39,29,241,1,251,0,0,0,0.0,7.800000000000001,59.1,0,66.89999999999999
690,648,2008,9444.8,0,1,0,2.64,0,0,0,0,37,192,1,48,36,313,1,1153,1,0,0,0.0,25.2,73.3,6,104.5
691,651,1970,8649.916666666666,37,73,328,57.800000000000004,1,3,0,0,4,33,1,0,0,0,0,0,0,0,0,13.119999999999997,9.299999999999999,0.0,0,22.42
692,651,1971,9013.7,55,118,576,45.730000000000004,2,5,0,0,5,23,0,0,0,0,0,0,0,0,0,25.040000000000003,2.3,0.0,0,27.34
693,651,1972,9419.25,5,13,46,16.8,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,-0.15999999999999992,0.2,0.0,0,0.040000000000000084
694,654,1970,8359.357142857143,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
695,654,1971,8699.25,0,0,0,0.0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0.0,0.0,2.2,0,2.2
696,656,2015,8547.5,0,0,0,0.0,0,0,0,0,48,190,1,6,6,59,0,0,0,0,0,0.0,25.0,11.9,0,36.9
697,656,2016,8867.333333333334,0,0,0,0.0,0,0,0,0,36,144,2,1,1,11,0,0,0,0,0,0.0,26.4,2.1,0,28.5
698,656,2017,9256.375,0,0,0,0.0,0,0,0,0,13,79,1,1,1,2,0,0,0,0,0,0.0,13.9,1.2,0,15.100000000000001
699,661,1960,8107.318181818182,0,0,0,0.0,0,0,0,0,0,0,0,0,14,197,1,66,0,0,0,0.0,0.0,39.699999999999996,0,39.699999999999996
700,661,1961,8464.892857142857,0,0,0,0.0,0,0,0,0,0,0,0,0,42,592,2,10,0,0,0,0.0,0.0,113.19999999999997,0,113.19999999999997
701,664,1966,8651.17857142857,0,1,0,2.8285714285714287,0,0,0,0,169,544,7,0,19,228,2,0,0,0,0,0.0,96.4,53.8,0,150.2
702,664,1967,9007.2,0,0,0,0.0,0,0,0,0,80,315,4,0,3,52,0,0,0,0,0,0.0,55.5,8.2,0,63.7
703,664,1968,9397.916666666666,0,0,0,0.0,0,0,0,0,4,9,0,0,3,27,0,0,0,0,0,0.0,0.9,5.7,0,6.6
704,671,1990,8579.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
705,673,1995,8432.75,0,0,0,0.0,0,0,0,0,0,0,0,22,14,172,0,13,0,0,0,0.0,0.0,31.2,0,31.2
706,673,1996,8763.5,0,0,0,0.0,0,0,0,0,0,0,0,74,42,481,4,13,0,0,0,0.0,0.0,114.09999999999998,0,114.09999999999998
707,673,1997,9128.3125,0,0,0,0.0,0,0,0,0,0,0,0,99,49,474,1,17,0,0,0,0.0,0.0,102.39999999999998,0,102.39999999999998
708,673,1998,9470.972222222223,0,0,0,0.0,0,0,0,0,0,0,0,48,28,294,0,8,0,0,0,0.0,0.0,57.4,0,57.4
709,677,1972,8470.32142857143,0,0,0,0.0,0,0,0,0,128,546,3,0,22,207,1,309,0,0,0,0.0,72.6,48.70000000000001,0,121.3
710,677,1973,8829.25,0,0,0,0.0,0,0,0,0,93,305,0,0,11,113,0,0,0,0,0,0.0,30.499999999999996,22.300000000000004,0,52.800000000000004
711,677,1974,9191.75,0,0,0,0.0,0,0,0,0,26,99,0,0,0,0,0,0,0,0,0,0.0,9.9,0.0,0,9.9
712,677,1975,9615.166666666666,0,0,0,0.0,0,0,0,0,10,44,0,0,0,0,0,0,0,0,0,0.0,4.3999999999999995,0.0,0,4.3999999999999995
713,680,2012,9236.89705882353,0,0,0,0.0,0,0,0,0,3,9,0,1,1,2,0,55,0,0,0,0.0,0.9,1.2,0,2.1
714,680,2013,9595.40909090909,0,0,0,0.0,0,0,0,0,44,166,3,8,5,13,0,28,0,0,0,0.0,34.6,6.3,0,40.900000000000006
715,680,2014,9960.683333333332,0,0,0,0.0,0,0,0,0,164,570,9,63,44,312,1,47,0,0,0,0.0,111.0,81.2,0,192.20000000000005
716,680,2015,10339.235294117647,0,0,0,0.0,0,0,0,0,29,112,0,23,20,145,0,0,0,0,0,0.0,11.200000000000001,34.49999999999999,0,45.69999999999999
717,680,2016,10698.25,0,0,0,0.0,0,0,0,0,121,402,6,38,32,263,0,11,0,0,0,0.0,76.20000000000002,58.300000000000004,0,134.5
718,682,1995,8563.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
719,682,1996,8869.8,0,0,0,0.0,0,0,0,0,62,326,1,12,8,63,0,17,0,0,0,0.0,38.599999999999994,14.3,0,52.9
720,682,1997,9215.392857142857,0,0,0,0.0,0,0,0,0,12,10,0,0,0,0,0,46,0,0,0,0.0,1.0,0.0,0,1.0
721,684,2003,8477.3125,0,0,0,0.0,0,0,0,0,2,9,0,0,0,0,0,27,0,0,0,0.0,0.9,0.0,0,0.9
722,684,2004,8855.666666666666,0,0,0,0.0,0,0,0,0,6,23,0,2,2,12,0,18,0,0,0,0.0,2.3,3.2,0,5.5
723,684,2005,9221.65,0,0,0,0.0,0,0,0,0,13,59,0,1,1,11,0,0,0,0,0,0.0,5.9,2.1,0,8.0
724,684,2006,9574.07142857143,0,0,0,0.0,0,0,0,0,6,11,0,14,11,72,0,0,0,0,0,0.0,1.1,18.2,0,19.3
725,684,2007,9932.25,0,0,0,0.0,0,0,0,0,1,3,0,23,20,187,0,0,0,0,0,0.0,0.3,38.7,0,39.0
726,684,2008,10311.9,0,0,0,0.0,0,0,0,0,7,14,2,18,13,66,0,0,0,0,0,0.0,13.399999999999999,19.599999999999998,0,33.0
727,684,2009,10631.25,0,0,0,0.0,0,0,0,0,1,0,0,2,2,3,0,0,0,0,0,0.0,0.0,2.3,0,2.3
728,697,1954,8709.305555555555,0,0,0,0.0,0,0,0,0,68,176,2,0,4,75,0,0,0,0,0,0.0,29.6,11.5,0,41.1
729,697,1955,9076.6,0,0,0,0.0,0,0,0,0,77,300,1,0,9,81,1,0,0,0,0,0.0,36.0,23.1,0,59.10000000000001
730,697,1956,9426.05,0,0,0,0.0,0,0,0,0,63,163,1,0,6,28,0,0,0,0,0,0.0,22.299999999999997,8.8,0,31.1
731,702,1973,8964.0,0,0,0,0.0,0,0,0,0,4,19,1,0,1,-3,0,93,0,0,0,0.0,7.9,0.7,0,8.6
732,702,1974,9251.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
733,702,1975,9706.833333333334,0,0,0,0.0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0,0.4
734,711,1961,9482.5625,0,0,0,0.0,0,0,0,0,5,19,0,0,5,67,0,77,0,0,0,0.0,1.9,11.7,0,13.600000000000001
735,711,1962,9838.07142857143,0,0,0,0.0,0,0,0,0,7,19,0,0,35,393,1,676,0,94,0,0.0,1.9,80.30000000000001,0,82.2
736,711,1963,10202.107142857143,0,0,0,0.0,0,0,0,0,5,11,0,0,14,174,1,429,0,36,0,0.0,1.1,37.4,0,38.5
737,711,1964,10573.145833333334,0,0,0,0.0,0,0,0,0,25,98,1,0,8,35,0,319,0,138,0,0.0,15.799999999999999,11.5,0,27.299999999999997
738,711,1965,10912.25,0,0,0,0.0,0,0,0,0,18,44,0,0,2,6,0,15,0,11,0,0.0,4.4,2.6,0,7.0
739,711,1966,11293.645833333334,0,0,0,0.0,0,0,0,0,14,10,0,0,0,0,0,603,0,13,0,0.0,1.0000000000000002,0.0,0,1.0000000000000002
740,712,1979,8493.892857142857,0,0,0,0.0,0,0,0,0,42,239,1,0,10,89,0,0,0,0,0,0.0,29.9,18.900000000000002,0,48.8
741,712,1980,8871.0,0,0,0,0.0,0,0,0,0,67,216,1,0,7,47,1,0,0,0,0,0.0,27.600000000000005,17.7,0,45.29999999999999
742,712,1981,9221.25,0,0,0,0.0,0,0,0,0,12,33,0,0,1,2,0,15,0,0,0,0.0,3.3000000000000003,1.2,0,4.5
743,716,2014,8050.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0.0,0.0,0.0,0,0.0
744,716,2016,8741.5625,0,0,0,0.0,0,0,0,0,7,34,1,0,0,0,0,137,0,0,0,0.0,9.4,0.0,0,9.4
745,726,2017,8928.333333333334,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
746,731,1964,8409.55,0,0,0,0.0,0,0,0,0,63,191,2,0,11,166,0,1,0,0,0,0.0,31.1,27.599999999999998,0,58.699999999999996
747,731,1965,8750.25,0,0,0,0.0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0.0,1.9,0.0,0,1.9
748,731,1966,9148.375,0,0,0,0.0,0,0,0,0,121,416,4,0,22,263,4,698,1,99,0,0.0,65.60000000000001,72.3,6,143.9
749,731,1967,9520.807692307691,0,0,0,0.0,0,0,0,0,44,128,1,0,18,218,2,441,0,42,0,0.0,18.8,51.79999999999999,0,70.6
750,731,1968,9896.416666666666,0,0,0,0.0,0,0,0,0,3,19,0,0,0,0,0,31,0,0,0,0.0,1.9000000000000001,0.0,0,1.9000000000000001
751,738,1981,9220.05,0,0,0,0.0,0,0,0,0,85,339,1,0,18,144,0,0,0,0,0,0.0,39.9,32.400000000000006,0,72.3
752,738,1982,9638.583333333334,0,0,0,0.0,0,0,0,0,58,207,4,0,29,223,0,0,0,0,0,0.0,44.7,51.300000000000004,0,95.99999999999999
753,738,1983,9939.75,0,0,0,0.0,0,0,0,0,18,50,2,0,10,71,1,0,0,0,0,0.0,17.0,23.1,0,40.099999999999994
754,741,2011,8820.5,0,0,0,0.0,0,0,0,0,1,-2,0,2,2,14,0,0,0,0,0,0.0,-0.2,3.4,0,3.2
755,741,2012,9173.015625,0,0,0,0.0,0,0,0,0,0,0,0,12,7,92,0,0,0,0,0,0.0,0.0,16.2,0,16.2
756,741,2014,9863.458333333334,0,0,0,0.0,0,0,0,0,0,0,0,4,2,14,0,0,0,0,0,0.0,0.0,3.4,0,3.4
757,744,1983,8656.84090909091,0,0,0,0.0,0,0,0,0,4,16,0,0,2,25,0,112,0,0,0,0.0,1.6,4.5,0,6.1
758,744,1984,9006.133333333333,0,0,0,0.0,0,0,0,0,4,7,0,0,0,0,0,77,0,0,0,0.0,0.7,0.0,0,0.7
759,744,1985,9366.75,0,0,0,0.0,0,0,0,0,20,110,0,0,1,21,0,838,1,0,0,0.0,11.0,3.1,6,20.1
760,744,1986,9735.433333333332,0,0,0,0.0,0,0,0,0,62,280,1,0,3,21,0,120,0,0,0,0.0,34.0,5.1,0,39.1
761,744,1987,10075.416666666666,0,0,0,0.0,0,0,0,0,19,32,1,0,5,51,0,0,0,0,0,0.0,9.200000000000001,10.1,0,19.3
762,749,1986,8527.3125,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
763,751,2006,8192.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,889,1,0,0,0.0,0.0,0.0,6,6.0
764,751,2007,8531.926470588236,0,0,0,0.0,0,0,0,0,0,0,0,10,5,76,0,679,0,0,0,0.0,0.0,12.6,0,12.6
765,751,2008,8888.083333333334,0,0,0,0.0,0,0,0,0,0,0,0,23,13,278,3,624,0,0,0,0.0,0.0,58.8,0,58.8
766,751,2009,9270.583333333334,0,0,0,0.0,0,0,0,0,3,6,0,142,92,1436,12,157,0,0,0,0.0,0.6000000000000001,307.59999999999997,0,308.19999999999993
767,751,2010,9628.5,0,0,0,0.0,0,0,0,0,7,93,1,119,69,1041,7,0,0,0,0,0.0,15.299999999999999,215.09999999999997,0,230.40000000000003
768,751,2011,9994.05,0,0,0,0.0,0,0,0,0,2,3,0,73,43,579,7,0,0,0,0,0.0,0.3,142.89999999999998,0,143.2
769,751,2012,10355.375,0,0,0,0.0,0,0,0,0,0,0,0,119,66,943,6,0,0,0,0,0.0,0.0,196.29999999999998,0,196.29999999999998
770,751,2013,10722.522727272728,0,0,0,0.0,0,0,0,0,0,0,0,49,24,244,0,0,0,0,0,0.0,0.0,48.39999999999999,0,48.39999999999999
771,751,2014,11070.0,0,0,0,0.0,0,0,0,0,0,0,0,73,47,568,2,0,0,0,0,0.0,0.0,115.79999999999998,0,115.79999999999998
772,751,2015,11435.204545454546,0,0,0,0.0,0,0,0,0,0,0,0,31,13,224,1,0,0,0,0,0.0,0.0,41.400000000000006,0,41.400000000000006
773,756,2013,8255.961538461539,0,1,0,3.0461538461538464,0,0,0,0,9,151,1,69,40,418,4,398,0,280,1,0.0,21.1,105.80000000000001,6,132.9
774,756,2014,8637.75,0,0,0,0.0,0,0,0,0,36,224,2,44,31,242,0,19,0,391,1,0.0,34.4,55.199999999999996,6,95.60000000000001
775,756,2015,9005.125,0,0,0,0.0,0,0,0,0,52,434,4,87,52,473,5,16,0,268,1,0.0,67.4,129.3,6,202.70000000000002
776,756,2016,9365.65,0,0,0,0.0,0,0,0,0,28,159,1,106,58,509,3,5,0,336,0,0.0,21.900000000000002,126.9,0,148.8
777,756,2017,9712.772727272728,0,0,0,0.0,0,0,0,0,41,188,1,16,10,42,0,13,0,53,0,0.0,24.799999999999994,14.200000000000001,0,39.0
778,757,2010,8148.7,0,0,0,0.0,0,0,0,0,0,0,0,5,3,47,0,15,0,0,0,0.0,0.0,7.699999999999999,0,7.699999999999999
779,757,2011,8474.826923076924,0,0,0,0.0,0,0,0,0,0,0,0,26,12,137,0,0,0,0,0,0.0,0.0,25.699999999999996,0,25.699999999999996
780,760,1997,7810.942307692308,0,0,0,0.0,0,0,0,0,112,319,1,14,9,59,0,0,0,0,0,0.0,37.900000000000006,14.900000000000002,0,52.800000000000004
781,760,2000,8912.636363636364,0,0,0,0.0,0,0,0,0,112,334,3,37,24,275,1,0,0,0,0,0.0,51.400000000000006,57.5,0,108.9
782,764,2006,8606.05,0,0,0,0.0,0,0,0,0,0,0,0,14,7,68,1,28,0,0,0,0.0,0.0,19.8,0,19.8
783,764,2007,8965.933333333332,0,0,0,0.0,0,0,0,0,1,1,0,33,23,267,2,0,0,0,0,0.0,0.1,61.7,0,61.800000000000004
784,764,2008,9339.638888888889,0,0,0,0.0,0,0,0,0,0,0,0,73,43,490,2,13,0,0,0,0.0,0.0,103.99999999999999,0,103.99999999999999
785,764,2009,9704.264705882353,0,0,0,0.0,0,0,0,0,0,0,0,61,43,619,3,0,0,0,0,0.0,0.0,122.9,0,122.9
786,764,2010,10066.867647058823,0,0,0,0.0,0,0,0,0,0,0,0,85,58,666,2,0,0,0,0,0.0,0.0,136.6,0,136.6
787,764,2011,10427.6875,0,0,0,0.0,0,0,0,0,0,0,0,81,52,679,1,0,0,0,0,0.0,0.0,125.9,0,125.9
788,764,2012,10788.607142857143,0,0,0,0.0,0,0,0,0,0,0,0,76,53,648,0,0,0,0,0,0.0,0.0,117.80000000000001,0,117.80000000000001
789,764,2013,11156.79411764706,0,0,0,0.0,0,0,0,0,0,0,0,83,43,468,2,0,0,0,0,0.0,0.0,101.79999999999998,0,101.79999999999998
790,764,2014,11517.3125,0,0,0,0.0,0,0,0,0,1,1,0,62,34,353,1,0,0,0,0,0.0,0.1,75.3,0,75.4
791,764,2015,11897.166666666666,0,0,0,0.0,0,0,0,0,0,0,0,29,19,188,0,0,0,0,0,0.0,0.0,37.800000000000004,0,37.800000000000004
792,766,1975,8126.0,67,126,942,59.4125,6,11,0,0,4,-3,1,0,0,0,0,0,0,0,0,51.68,5.699999999999999,0.0,0,57.379999999999995
793,766,1976,8461.25,118,271,1580,55.228571428571435,8,15,0,0,18,58,1,0,0,0,0,0,0,0,0,81.2,11.799999999999999,0.0,0,92.99999999999999
794,766,1977,8835.933333333332,169,318,2181,61.193333333333335,12,22,0,0,38,113,1,0,0,0,0,0,0,0,0,115.23999999999998,17.299999999999997,0.0,0,132.54
795,766,1978,9181.096153846154,141,264,1718,58.123076923076916,5,16,0,0,34,54,2,0,0,0,0,0,0,0,0,66.72,17.4,0.0,0,84.11999999999999
796,766,1979,9544.07142857143,27,51,310,66.75714285714287,2,3,0,0,3,10,0,0,0,0,0,0,0,0,0,18.4,1.0,0.0,0,19.4
797,766,1981,10297.333333333334,15,32,185,27.27777777777778,1,3,7,52,5,2,0,0,0,0,0,0,0,0,0,0.3999999999999986,0.19999999999999998,0.0,0,0.5999999999999996
798,766,1982,10610.75,8,20,84,52.2,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,-0.6399999999999999,0.0,0.0,0,-0.6399999999999999
799,766,1983,11038.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
800,766,1984,11338.25,30,53,288,62.724999999999994,0,3,5,43,3,-5,0,0,0,0,0,0,0,0,0,0.52,-0.5,0.0,0,0.02000000000000024
801,770,2008,8914.6,0,0,0,0.0,0,0,0,0,10,69,1,102,53,674,3,21,0,0,0,0.0,12.899999999999999,138.39999999999998,0,151.3
802,770,2009,9280.25,0,0,0,0.0,0,0,0,0,4,30,0,97,47,589,5,19,0,0,0,0.0,3.0,135.9,0,138.9
803,770,2011,10012.125,0,0,0,0.0,0,0,0,0,0,0,0,11,3,45,1,0,0,0,0,0.0,0.0,13.5,0,13.5
804,770,2012,10377.588235294117,0,0,0,0.0,0,0,0,0,5,24,0,132,62,793,3,0,0,0,0,0.0,2.4,159.29999999999998,0,161.7
805,770,2013,10739.308823529413,0,0,0,0.0,0,0,0,0,2,6,0,74,41,675,3,0,0,0,0,0.0,0.6000000000000001,126.5,0,127.10000000000002
806,770,2014,11080.833333333334,0,0,0,0.0,0,0,0,0,0,0,0,26,15,176,0,0,0,0,0,0.0,0.0,32.6,0,32.6
807,772,1998,8338.888888888889,0,0,0,0.0,0,0,0,0,144,506,2,15,10,67,1,1271,0,0,0,0.0,62.59999999999999,22.699999999999996,0,85.3
808,772,1999,8691.75,0,0,0,0.0,0,0,0,0,5,21,0,9,4,24,0,192,0,0,0,0.0,2.1,6.4,0,8.5
809,772,2003,10119.416666666666,0,0,0,0.0,0,0,0,0,1,0,0,4,2,24,1,346,0,0,0,0.0,0.0,10.399999999999999,0,10.399999999999999
810,774,1989,8423.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
811,774,1991,9256.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
812,774,1994,10310.0,0,0,0,0.0,0,0,0,0,2,4,0,3,1,2,0,0,0,0,0,0.0,0.4,1.2,0,1.5999999999999999
813,774,1995,10649.522727272728,0,0,0,0.0,0,0,0,0,1,3,0,14,11,82,1,0,0,0,0,0.0,0.3,25.199999999999996,0,25.499999999999996
814,776,1953,9098.666666666666,0,0,0,0.0,0,0,0,0,5,6,0,0,2,8,0,0,0,0,0,0.0,0.6,2.8,0,3.4
815,778,1987,8619.583333333334,0,0,0,0.0,0,0,0,0,2,-9,0,0,42,526,6,0,0,0,0,0.0,-0.9,130.6,0,129.7
816,778,1988,8966.5,0,0,0,0.0,0,0,0,0,0,0,0,0,39,454,4,0,0,0,0,0.0,0.0,108.39999999999999,0,108.39999999999999
817,778,1989,9337.6875,0,1,0,0.0,0,1,0,0,0,0,0,0,33,360,0,0,0,0,0,-2.0,0.0,69.0,0,67.0
818,778,1990,9691.26923076923,0,0,0,0.0,0,0,0,0,0,0,0,0,13,133,0,0,0,0,0,0.0,0.0,26.3,0,26.3
819,778,1991,10085.535714285714,0,0,0,0.0,0,0,0,0,0,0,0,0,6,59,0,0,0,0,0,0.0,0.0,11.899999999999999,0,11.899999999999999
820,778,1992,10452.777777777777,0,0,0,0.0,0,0,0,0,0,0,0,8,4,34,0,0,0,0,0,0.0,0.0,7.4,0,7.4
821,778,1993,10792.166666666666,0,0,0,0.0,0,0,0,0,0,0,0,4,2,19,0,0,0,0,0,0.0,0.0,3.9,0,3.9
822,782,1999,9018.5,0,0,0,0.0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0.0,0.0,1.2,0,1.2
823,782,2000,9340.375,0,0,0,0.0,0,0,0,0,15,37,1,29,23,168,1,0,0,0,0,0.0,9.700000000000001,45.800000000000004,0,55.50000000000001
824,782,2001,9753.0,0,0,0,0.0,0,0,0,0,48,181,1,35,25,128,1,0,0,0,0,0.0,24.1,43.8,0,67.89999999999999
825,782,2003,10471.125,0,0,0,0.0,0,0,0,0,1,-2,0,13,12,53,0,0,0,0,0,0.0,-0.2,17.3,0,17.099999999999998
826,782,2004,10840.5625,0,0,0,0.0,0,0,0,0,30,122,3,25,19,171,1,50,0,0,0,0.0,30.2,42.1,0,72.3
827,782,2005,11204.75,0,0,0,0.0,0,0,0,0,22,46,0,45,34,231,0,16,0,0,0,0.0,4.6,57.099999999999994,0,61.7
828,782,2006,11568.283333333333,0,0,0,0.0,0,0,0,0,9,37,0,19,17,139,0,0,0,0,0,0.0,3.7,30.9,0,34.6
829,785,2016,8217.0,0,0,0,0.0,0,0,0,0,2,-12,0,16,9,80,1,0,0,0,0,0.0,-1.2,23.0,0,21.799999999999997
830,802,2001,8389.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
831,802,2002,8688.916666666666,0,0,0,0.0,0,0,0,0,0,0,0,3,2,10,1,0,0,0,0,0.0,0.0,9.0,0,9.0
832,802,2003,9059.117647058823,0,0,0,0.0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0.0,0.0,3.0,0,3.0
833,802,2004,9482.25,0,0,0,0.0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0.0,0.0,1.7,0,1.7
834,816,2015,8309.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
835,823,1986,8918.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
836,823,1987,9303.75,0,0,0,0.0,0,0,0,0,29,87,1,0,6,35,0,27,0,0,0,0.0,14.7,9.5,0,24.2
837,823,1988,9674.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
838,831,1952,8555.15,0,0,0,0.0,0,0,0,0,19,65,0,0,3,41,1,0,0,0,0,0.0,6.5,13.1,0,19.6
839,834,1953,8641.75,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0,0.1
840,837,1994,8413.038461538461,0,0,0,0.0,0,0,0,0,0,0,0,5,2,30,0,0,0,0,0,0.0,0.0,5.0,0,5.0
841,837,1995,8787.583333333334,0,0,0,0.0,0,0,0,0,1,34,0,41,24,425,3,609,1,0,0,0.0,3.4,84.50000000000001,6,93.9
842,837,1996,9140.066666666668,0,0,0,0.0,0,0,0,0,0,0,0,38,19,311,1,1062,1,0,0,0.0,0.0,56.1,6,62.1
843,837,1997,9489.288461538461,0,0,0,0.0,0,0,0,0,3,20,0,57,26,329,3,1206,0,19,0,0.0,2.0,76.9,0,78.89999999999999
844,837,1998,9879.805555555555,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,759,0,176,0,0.0,0.0,0.0,0,0.0
845,842,1952,8084.0,0,0,0,0.0,0,0,0,0,19,74,2,0,2,28,0,0,0,0,0,0.0,19.400000000000002,4.8,0,24.2
846,842,1953,8421.9,0,0,0,0.0,0,0,0,0,13,29,0,0,8,119,0,0,0,0,0,0.0,2.9000000000000004,19.900000000000002,0,22.800000000000004
847,845,1987,8984.0,0,0,0,0.0,0,0,0,0,10,55,0,0,0,0,0,0,0,0,0,0.0,5.5,0.0,0,5.5
848,851,1980,8361.25,0,0,0,0.0,0,0,0,0,0,0,0,0,4,105,0,0,0,0,0,0.0,0.0,14.5,0,14.5
849,851,1981,8724.029411764706,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
850,851,1982,9144.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
851,852,1987,8918.0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,69,0,0,0,0,0,0.0,0.0,14.9,0,14.9
852,853,1981,8975.818181818182,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
853,853,1982,9355.916666666666,0,0,0,0.0,0,0,0,0,1,13,0,0,26,367,0,0,0,0,0,0.0,1.3,62.7,0,64.0
854,854,1996,8649.75,0,0,0,0.0,0,0,0,0,1,-4,0,8,5,65,0,470,0,0,0,0.0,-0.4,11.5,0,11.1
855,858,1990,8640.861111111111,1,1,22,6.594444444444445,0,0,0,0,26,86,0,0,0,0,0,424,0,415,1,0.88,8.6,0.0,6,15.48
856,858,1991,8987.642857142857,0,0,0,0.0,0,0,0,0,15,43,1,0,0,0,0,311,0,281,0,0.0,10.299999999999999,0.0,0,10.299999999999999
857,858,1992,9348.0,0,0,0,0.0,0,0,0,0,52,233,1,44,33,331,1,690,0,263,0,0.0,29.3,72.1,0,101.39999999999999
858,858,1993,9723.423076923076,0,0,0,0.0,0,0,0,0,49,253,1,40,32,243,0,699,0,282,1,0.0,31.300000000000004,56.3,6,93.6
859,858,1994,10086.17857142857,0,0,0,0.0,0,0,0,0,11,35,1,67,58,516,0,260,0,153,0,0.0,9.500000000000002,109.6,0,119.10000000000002
860,858,1995,10459.166666666666,0,0,0,0.0,0,0,0,0,36,182,2,55,38,265,0,97,0,42,0,0.0,30.200000000000003,64.5,0,94.7
861,859,1999,8206.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
862,859,2000,8590.527777777777,0,0,0,0.0,0,0,0,0,0,0,0,14,6,62,1,0,0,0,0,0.0,0.0,18.200000000000003,0,18.200000000000003
863,859,2002,9307.25,0,0,0,0.0,0,0,0,0,0,0,0,9,4,37,0,0,0,0,0,0.0,0.0,7.699999999999999,0,7.699999999999999
864,859,2003,9630.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
865,861,1977,8360.089285714286,0,0,0,0.0,0,0,0,0,66,266,2,0,17,206,1,46,0,0,0,0.0,38.60000000000001,43.6,0,82.20000000000002
866,861,1978,8710.0,0,0,0,0.0,0,0,0,0,83,298,0,0,5,13,0,0,0,0,0,0.0,29.799999999999994,6.3,0,36.1
867,867,1982,8348.666666666666,0,0,0,0.0,0,0,0,0,0,0,0,0,2,24,1,0,0,0,0,0.0,0.0,10.4,0,10.4
868,867,1983,8664.75,0,0,0,0.0,0,0,0,0,2,-5,0,0,55,881,6,0,0,0,0,0.0,-0.5,179.1,0,178.6
869,867,1984,9023.625,0,0,0,0.0,0,0,0,0,0,0,0,0,67,1138,6,0,0,0,0,0.0,0.0,216.8,0,216.8
870,867,1985,9391.65,0,0,0,0.0,0,0,0,0,1,-3,0,0,30,364,0,0,0,0,0,0.0,-0.3,66.4,0,66.10000000000001
